timestamp,pnl,pnl_arb,pnl_opt,pnl_hedge,delta,gamma,band_eff,u_etf,u_basket,u_f612,u_f703,u_f706,hedge_pos,fills,arbs,lots,n_quotes,quoted_vol
1786135734.4549205,3750211.2550000004,-18,51,13,-7.23,0.0304,14.14,24.0,-12.26,0.0,0.0,0.0,-59,22,1,580,6,172
1786135734.9729612,3750211.2550000004,-20,56,7,-7.22,0.0303,14.14,24.0,-12.28,0.0,0.0,0.0,-59,22,1,580,5,132
1786135735.4842975,3750195.055,-25,56,7,-7.22,0.0303,14.14,24.0,-12.29,0.0,0.0,0.0,-59,22,1,580,6,172
1786135735.9855866,3750210.955,-18,51,13,-7.23,0.0304,14.14,24.0,-12.28,0.0,0.0,0.0,-59,22,1,580,5,132
1786135736.4920669,3750219.955,-12,46,19,-7.23,0.0305,14.14,24.0,-12.27,0.0,0.0,0.0,-59,22,1,580,5,132
1786135736.994421,3750202.555,-11,46,19,-7.23,0.0305,14.14,24.0,-12.26,0.0,0.0,0.0,-59,22,1,580,5,132
1786135737.5007508,3750194.455,-16,56,7,-7.22,0.0303,14.14,24.0,-12.28,0.0,0.0,0.0,-59,22,1,580,5,132
1786135738.00157,3750186.355,-14,56,7,-7.22,0.0303,14.14,24.0,-12.25,0.0,0.0,0.0,-59,22,1,580,5,132
1786135738.5081067,3750170.755,-15,56,7,-7.22,0.0303,14.14,24.0,-12.27,0.0,0.0,0.0,-59,22,1,580,5,132
1786135739.0093818,3750188.455,-14,43,22,-7.23,0.0306,14.13,24.0,-12.25,0.0,0.0,0.0,-59,22,1,580,5,132
1786135739.5159767,3750188.455,-14,43,22,-7.23,0.0306,14.13,24.0,-12.25,0.0,0.0,0.0,-59,22,1,580,5,132
1786135740.018713,3750188.455,-14,43,22,-7.23,0.0306,14.13,24.0,-12.25,0.0,0.0,0.0,-59,22,1,580,5,132
1786135740.5255253,3750189.055,-14,43,22,-7.23,0.0306,14.13,24.0,-12.27,0.0,0.0,0.0,-59,22,1,580,5,132
1786135741.043572,3750189.055,-14,43,22,-7.23,0.0306,14.13,24.0,-12.27,0.0,0.0,0.0,-59,22,1,580,5,132
1786135741.5504942,3750197.1550000003,-13,41,25,-7.23,0.0307,14.13,24.0,-12.25,0.0,0.0,0.0,-59,22,1,580,5,132
1786135742.0544307,3750197.1550000003,1,41,25,-7.23,0.0307,14.13,24.0,-12.26,0.0,0.0,0.0,-59,22,1,580,5,132
1786135742.5605886,3750172.855,-1,49,19,-7.23,0.0305,14.14,24.0,-12.24,0.0,0.0,0.0,-59,22,1,580,5,132
1786135743.06297,3750180.0550000006,-1,46,19,-7.23,0.0305,14.14,24.0,-12.26,0.0,0.0,0.0,-59,22,1,580,5,132
1786135743.5762043,3750192.955,-4,46,19,-7.23,0.0305,14.14,24.0,31.0,0.0,0.0,-55.11,-59,29,2,822,5,132
1786135744.2379925,3750197.7550000004,-7,43,13,-7.23,0.0304,14.14,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135744.7447572,3750197.355,-1,51,13,-7.23,0.0304,14.14,24.0,-26.43,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135745.2510772,3750209.6550000007,-11,43,22,-7.23,0.0306,14.13,24.0,-26.42,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135745.757534,3750209.1550000007,-14,43,22,-7.23,0.0306,14.13,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135746.2646887,3750204.455,-13,41,25,-7.23,0.0307,14.13,24.0,-26.39,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135746.7711306,3750204.455,-13,41,25,-7.23,0.0307,14.13,24.0,-26.39,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135747.277682,3750203.555,-25,41,25,-7.23,0.0307,14.13,24.0,-26.38,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135747.784282,3750213.055,-25,43,22,-7.23,0.0306,14.13,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135748.2907577,3750214.855000001,-31,43,22,-7.23,0.0306,14.13,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135748.7972562,3750195.4550000005,-3,43,22,-7.23,0.0306,14.13,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135749.3035219,3750205.055,0,46,19,-7.23,0.0305,14.14,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135749.8098934,3750222.655,-1,46,19,-7.23,0.0305,14.14,24.0,-26.39,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135750.316056,3750238.2550000004,1,46,19,-7.23,0.0305,14.14,24.0,-26.4,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135750.8232617,3750237.855,9,41,25,-7.23,0.0307,14.13,24.0,-26.39,0.0,57.83,-55.11,-59,35,3,1131,6,172
1786135751.978996,3750220.4550000005,-6,39,19,-19.15,0.1869,10.92,24.0,28.13,-11.07,57.83,-99.0,-59,48,5,1463,3,70
1786135752.4809465,3750224.8550000004,2,45,18,0.85,0.1869,10.92,24.0,28.15,-11.07,57.83,-99.0,-39,49,5,1483,7,159
1786135752.9974453,3750232.4550000005,-7,45,18,0.85,0.1869,10.92,24.0,28.13,-11.07,57.83,-99.0,-39,49,5,1483,5,103
1786135753.9966083,3750221.9550000005,-20,52,20,12.2,0.0226,14.35,24.0,28.04,-11.07,57.83,-99.0,-39,50,5,1528,8,174
1786135754.498226,3750211.955,10,55,18,12.2,0.0226,14.35,24.0,28.12,-11.07,57.83,-99.0,-39,50,5,1528,8,174
1786135755.024505,3750293.355,25,60,18,24.12,-0.1338,11.83,24.0,28.11,-11.07,57.83,-99.0,-39,51,5,1567,9,214
1786135755.5301752,3750305.255,68,60,17,-0.88,-0.1338,11.83,-5.75,28.11,-11.07,57.83,-59.19,-64,54,6,1750,6,177
1786135756.0398672,3750245.955,41,60,17,-0.88,-0.1338,11.83,-5.75,28.11,-11.07,57.83,-59.19,-64,54,6,1750,3,77
1786135756.5411994,3750264.155,16,60,17,-0.88,-0.1338,11.83,-5.75,-21.26,38.23,58.84,-59.19,-64,64,8,2017,6,177
1786135757.0479577,3750263.155,22,47,29,-0.85,-0.1344,11.82,-5.75,-21.23,38.23,58.84,-59.19,-64,64,8,2017,6,177
1786135757.5576863,3750269.9550000005,22,47,29,4.15,-0.1344,11.82,-5.75,-21.23,38.23,58.84,-59.19,-59,65,8,2022,6,177
1786135758.0747104,3750297.355,47,47,29,4.15,-0.1344,11.82,24.25,-26.95,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135758.5787778,3750250.1550000003,39,47,29,4.15,-0.1344,11.82,24.25,-26.94,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135759.085276,3750257.1550000007,41,47,29,4.15,-0.1344,11.82,24.25,-26.96,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135759.591371,3750247.6550000007,39,51,26,4.14,-0.1343,11.82,24.25,-26.96,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135760.0983381,3750245.8550000004,37,51,26,4.14,-0.1343,11.82,24.25,-26.95,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135760.6049325,3750240.6550000003,37,51,26,4.14,-0.1343,11.82,24.25,-26.95,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135761.1120033,3750240.6550000003,42,51,26,4.14,-0.1343,11.82,24.25,-26.95,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135761.6182942,3750212.455,40,51,26,4.14,-0.1343,11.82,24.25,-26.95,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135762.12511,3750210.955,39,47,29,4.15,-0.1344,11.82,24.25,-26.92,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135762.6319013,3750211.3550000004,37,54,23,4.14,-0.1341,11.83,24.25,-26.94,13.08,58.84,-59.19,-59,73,10,2200,6,177
1786135763.139226,3750239.8550000004,36,53,23,-7.66,-0.2024,10.68,24.25,-26.95,13.08,58.84,-59.19,-59,74,10,2217,6,177
1786135763.6456978,3750241.3550000004,36,56,20,-7.67,-0.2022,10.68,24.25,-26.96,13.08,58.84,-59.19,-59,74,10,2217,6,177
1786135764.1523921,3750261.955,50,56,20,-7.67,-0.2022,10.68,24.25,-26.96,13.08,58.84,-59.19,-59,74,10,2217,6,177
1786135764.658984,3750255.755,51,58,17,-7.68,-0.2019,10.68,24.25,-26.98,13.08,58.84,-59.19,-59,74,10,2217,6,177
1786135765.1654546,3750272.1550000003,42,64,11,-9.21,-0.1796,11.04,24.25,-26.98,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135765.6720345,3750247.555,40,64,11,-9.21,-0.1796,11.04,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135766.1794124,3750253.555,42,59,17,-9.2,-0.18,11.03,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135766.685936,3750276.7550000004,44,59,20,-9.19,-0.1802,11.03,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135767.1929946,3750287.1550000007,42,57,20,-9.19,-0.1802,11.03,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135767.6999686,3750256.055,42,57,20,-9.19,-0.1802,11.03,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135768.2166975,3750225.555,40,57,20,-9.19,-0.1802,11.03,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135768.7316213,3750225.055,45,54,23,-9.18,-0.1805,11.02,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135769.2379358,3750241.055,45,54,23,-9.18,-0.1805,11.02,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135769.74438,3750236.8550000004,41,54,23,-9.18,-0.1805,11.02,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135770.2584488,3750224.1550000003,38,52,26,-9.17,-0.1807,11.02,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135770.7652116,3750240.8549999995,38,52,26,-9.17,-0.1807,11.02,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135771.27281,3750235.955,35,52,26,-9.17,-0.1807,11.02,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135771.7791936,3750224.755,42,52,26,-9.17,-0.1807,11.02,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135772.2854502,3750228.155,43,52,26,-9.17,-0.1807,11.02,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135772.7918556,3750239.855,34,54,23,-9.18,-0.1805,11.02,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135773.298133,3750236.655,38,54,23,-9.18,-0.1805,11.02,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135773.804517,3750240.7549999994,45,54,23,-9.18,-0.1805,11.02,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135774.3107266,3750273.6550000003,47,57,20,-9.19,-0.1802,11.03,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135774.8167977,3750244.955,45,57,20,-9.19,-0.1802,11.03,24.25,-26.98,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135775.3229196,3750252.955,50,54,23,-9.18,-0.1805,11.02,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135775.8298008,3750252.955,49,52,23,-9.18,-0.1805,11.02,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135776.336031,3750262.6550000007,47,54,23,-9.18,-0.1805,11.02,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135776.8421223,3750242.255,48,49,29,-9.16,-0.1809,11.01,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135777.3488846,3750242.255,29,49,29,-9.16,-0.1809,11.01,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135777.8554916,3750238.955,31,49,29,-9.16,-0.1809,11.01,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135778.362037,3750244.455,31,49,29,-9.16,-0.1809,11.01,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135778.8684297,3750253.955,29,49,29,-9.16,-0.1809,11.01,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135779.3752904,3750253.055,30,49,29,-9.16,-0.1809,11.01,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135779.8815675,3750280.555,32,49,29,-9.16,-0.1809,11.01,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135780.3882077,3750275.555,36,49,29,-9.16,-0.1809,11.01,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135780.8956683,3750268.855,30,52,26,-9.17,-0.1807,11.02,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135781.4023843,3750277.3549999995,30,49,29,-9.16,-0.1809,11.01,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135781.909042,3750275.8549999995,31,49,29,-9.16,-0.1809,11.01,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135782.4153385,3750266.0549999997,29,49,29,-9.16,-0.1809,11.01,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135782.9216955,3750272.455,30,52,26,-9.17,-0.1807,11.02,24.25,-26.98,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135783.4282212,3750263.355,37,59,17,-9.2,-0.18,11.03,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135783.9347746,3750254.9550000005,39,62,14,-9.21,-0.1798,11.03,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135784.4414597,3750251.755000001,38,62,14,-9.21,-0.1798,11.03,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135784.9484508,3750280.8550000004,39,59,17,-9.2,-0.18,11.03,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135785.4549994,3750274.455,40,59,17,-9.2,-0.18,11.03,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135785.9619713,3750280.255000001,42,59,17,-9.2,-0.18,11.03,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135786.468364,3750277.8550000004,43,59,17,-9.2,-0.18,11.03,24.25,-26.95,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135786.9744816,3750292.0550000006,48,59,17,-9.2,-0.18,11.03,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135787.4865687,3750292.0550000006,43,64,11,-9.21,-0.1796,11.04,24.25,-26.97,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135787.9927294,3750292.0550000006,41,64,11,-9.21,-0.1796,11.04,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135788.4988644,3750327.5550000006,46,57,20,-9.19,-0.1802,11.03,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135789.0049734,3750328.1550000007,46,57,20,-9.19,-0.1802,11.03,24.25,-26.94,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135789.511246,3750317.6550000007,45,57,20,-9.19,-0.1802,11.03,24.25,-26.93,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135790.0174162,3750309.6550000007,41,64,11,-9.21,-0.1796,11.04,24.25,-26.96,13.08,58.84,-59.19,-59,75,10,2223,6,177
1786135790.5653572,3750299.2550000004,38,70,10,0.96,-0.0376,13.95,24.25,-26.93,13.08,58.84,-59.19,-39,77,10,2282,6,163
1786135791.0678625,3750306.7550000004,42,70,10,0.96,-0.0376,13.95,24.25,-26.96,13.08,58.84,-59.19,-39,77,10,2282,8,233
1786135791.6305404,3750273.855,46,86,14,21.18,-0.1235,12.03,24.25,-26.95,13.08,58.84,-59.19,-39,79,10,2340,12,354
1786135792.1503549,3750287.7550000004,51,86,14,21.18,-0.1235,12.03,24.25,-26.98,13.08,58.84,-59.19,-39,79,10,2340,7,195
1786135792.6511743,3750302.455000001,37,89,10,1.18,-0.1233,12.03,24.25,-26.96,13.08,58.84,-59.19,-59,80,10,2360,9,225
1786135793.1543229,3750298.1550000003,36,89,10,1.18,-0.1233,12.03,24.25,-26.94,13.08,58.84,-59.19,-59,80,10,2360,5,138
1786135793.6652281,3750293.8550000004,43,89,10,1.18,-0.1233,12.03,24.25,-26.97,13.08,58.84,-59.19,-59,80,10,2360,6,177
1786135794.1668277,3750280.9550000005,42,83,16,1.19,-0.1236,12.03,24.25,-26.94,13.08,58.84,-59.19,-59,80,10,2360,5,132
1786135794.6729653,3750271.4550000005,44,83,16,1.19,-0.1236,12.03,24.25,-26.95,13.08,58.84,-59.19,-59,80,10,2360,5,132
1786135795.1752758,3750314.1550000007,44,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135795.6813214,3750323.855,40,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135796.189186,3750312.2550000004,35,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135796.69548,3750294.355,28,98,2,1.16,-0.1228,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135797.1995397,3750292.555,28,98,2,1.16,-0.1228,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135797.7058873,3750304.355,38,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135798.2079487,3750284.9550000005,38,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,6,168
1786135798.718637,3750285.355,41,86,13,1.18,-0.1235,12.03,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135799.2428904,3750285.355,36,89,10,1.18,-0.1233,12.03,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,6,168
1786135799.7541313,3750294.055,30,89,10,1.18,-0.1233,12.03,24.25,-26.99,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135800.274621,3750269.555,30,89,10,1.18,-0.1233,12.03,24.25,-26.99,13.08,58.83,-59.19,-59,80,10,2360,6,168
1786135800.7862399,3750269.555,31,92,7,1.17,-0.1232,12.04,24.25,-26.99,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135801.3199263,3750271.1550000007,24,92,7,1.17,-0.1232,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,6,168
1786135801.8304722,3750271.1550000007,24,92,7,1.17,-0.1232,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135802.3322384,3750273.955,31,92,7,1.17,-0.1232,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135802.8488834,3750277.1550000003,35,92,7,1.17,-0.1232,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135803.3637643,3750248.455,47,86,13,1.18,-0.1235,12.03,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135803.8776884,3750250.0550000006,45,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135804.3930771,3750259.955,29,86,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135804.9102812,3750254.1550000003,44,92,13,1.18,-0.1235,12.03,24.25,-26.96,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135805.425825,3750292.4549999996,45,86,13,1.18,-0.1235,12.03,24.25,-26.97,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135805.943977,3750265.055,21,92,7,1.17,-0.1232,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135806.4591901,3750245.0550000006,15,92,7,1.17,-0.1232,12.04,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135806.974423,3750266.3549999995,18,89,10,1.18,-0.1233,12.03,24.25,-26.99,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135807.4927535,3750268.1549999993,19,89,10,1.18,-0.1233,12.03,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135808.008081,3750287.455,9,86,13,1.18,-0.1235,12.03,24.25,-26.98,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135808.53231,3750272.5549999997,21,86,13,1.18,-0.1235,12.03,24.25,-27.16,13.08,58.83,-59.19,-59,80,10,2360,5,132
1786135809.0498412,3750286.755,17,86,13,1.18,-0.1235,12.03,24.25,12.63,13.08,58.83,-98.99,-59,86,11,2573,5,132
1786135809.5676215,3750304.5549999997,38,110,5,13.38,-0.0772,12.99,24.25,12.7,13.08,58.83,-98.99,-59,87,11,2588,5,155
1786135810.1074665,3750316.255,64,117,3,9.27,-0.233,10.23,24.25,12.7,13.08,58.83,-98.99,-75,89,11,2643,6,168
1786135810.6179235,3750339.455,64,117,3,9.27,-0.233,10.23,24.25,12.7,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135811.1335707,3750342.6550000003,64,113,7,9.28,-0.2333,10.23,24.25,12.7,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135811.647372,3750355.6550000003,60,104,14,9.31,-0.2338,10.22,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135812.159724,3750335.555,62,104,14,9.31,-0.2338,10.22,24.25,12.75,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135812.675345,3750307.955,56,113,7,9.28,-0.2333,10.23,24.25,12.72,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135813.1820512,3750333.255,66,121,-1,9.26,-0.2327,10.24,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135813.688789,3750338.1550000003,57,104,14,9.31,-0.2338,10.22,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135814.1955674,3750345.6550000003,42,104,14,9.31,-0.2338,10.22,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135814.7115898,3750349.355,45,104,14,9.31,-0.2338,10.22,24.25,12.74,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135815.2187548,3750318.655,84,121,-1,9.26,-0.2327,10.24,24.25,12.92,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135815.732175,3750280.455,29,121,-1,9.26,-0.2327,10.24,24.25,12.68,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135816.239944,3750278.355,35,113,7,9.28,-0.2333,10.23,24.25,12.72,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135816.7418058,3750321.455,31,113,7,9.28,-0.2333,10.23,24.25,12.72,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135817.2482076,3750330.555000001,78,113,7,9.28,-0.2333,10.23,24.25,12.74,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135817.7681873,3750330.555000001,78,113,7,9.28,-0.2333,10.23,24.25,12.74,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135818.2742822,3750361.5550000006,98,113,7,9.28,-0.2333,10.23,24.25,12.74,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135818.777916,3750329.1550000007,83,113,7,9.28,-0.2333,10.23,24.25,12.75,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135819.291318,3750321.9550000005,76,117,3,9.27,-0.233,10.23,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,5,132
1786135819.8022666,3750329.055,59,117,3,9.27,-0.233,10.23,24.25,12.67,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135820.3084939,3750310.6550000003,64,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135820.8152237,3750310.7550000004,78,130,-8,9.24,-0.2321,10.24,24.25,12.74,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135821.323121,3750323.3550000004,61,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135821.829383,3750330.8550000004,64,113,7,9.28,-0.2333,10.23,24.25,12.74,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135822.3357801,3750325.0550000006,61,113,7,9.28,-0.2333,10.23,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135822.841965,3750324.9550000005,60,125,-5,9.25,-0.2324,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135823.34838,3750327.4550000005,59,125,-5,9.25,-0.2324,10.24,24.25,12.7,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135823.854976,3750341.3550000004,44,125,-5,9.25,-0.2324,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135824.3613706,3750329.6550000003,55,125,-5,9.25,-0.2324,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135824.8677511,3750321.5550000006,34,130,-8,9.24,-0.2321,10.24,24.25,12.72,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135825.3740234,3750313.1550000007,7,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135825.880318,3750289.855000001,25,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135826.3875763,3750262.0550000006,25,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135826.8941448,3750262.0550000006,24,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135827.4009688,3750246.7550000004,37,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135827.9076686,3750282.1550000007,53,130,-8,9.24,-0.2321,10.24,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135828.414351,3750275.6550000007,46,125,-5,9.25,-0.2324,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135828.920856,3750265.5550000006,48,130,-8,9.24,-0.2321,10.24,24.25,12.69,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135829.427375,3750273.0550000006,43,117,3,9.27,-0.233,10.23,24.25,12.7,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135829.9336963,3750282.9550000005,39,117,3,9.27,-0.233,10.23,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135830.4402878,3750300.7550000004,44,117,3,9.27,-0.233,10.23,24.25,12.73,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135830.947417,3750296.255000001,54,130,-8,9.24,-0.2321,10.24,24.25,12.71,13.08,58.83,-98.99,-75,89,11,2643,6,177
1786135831.4489357,3750311.9550000005,48,129,-8,-0.75,-0.29,9.49,24.25,12.69,13.08,58.83,-98.99,-73,91,11,2661,6,177
1786135831.9556842,3750299.455,41,129,-8,-0.75,-0.29,9.49,24.25,12.7,13.08,58.83,-98.99,-73,91,11,2661,6,177
1786135832.46234,3750306.755,46,129,-8,-0.75,-0.29,9.49,24.25,12.7,13.08,58.83,-98.99,-73,91,11,2661,6,177
1786135832.9692757,3750306.755,45,129,-8,-0.75,-0.29,9.49,24.25,12.72,13.08,58.83,-98.99,-73,91,11,2661,6,177
